entity_id,event_type,event,time,resource_id,value,fuel_level_start,fuel_level_end
StationTank,fuel_level_change,fuel_level_change,384.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,385.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,386.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,387.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,388.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,389.0,,337.0,,
Car 7,resource_use_end,payment_ends,390.0,2.0,,25.0,50.0
Car 7,resource_use,pumping_begins,390.0,2.0,,25.0,50.0
StationTank,fuel_level_change,fuel_level_change,390.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,391.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,392.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,393.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,394.0,,337.0,,
StationTank,fuel_level_change,fuel_level_change,395.0,,337.0,,
Car 9,arrival_departure,arrival,396.0,,,,
Car 9,queue,pump_queue_wait_begins,396.0,,,23.0,50.0
Car 6,resource_use_end,pumping_ends,396.0,1.0,,22.0,50.0
Car 6,arrival_departure,depart,396.0,,,,
StationTank,fuel_level_change,fuel_level_change,396.0,,337.0,,
Car 8,resource_use,payment_begins,396.0,1.0,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,397.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,398.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,399.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,400.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,401.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,402.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,403.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,404.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,405.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,406.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,407.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,408.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,409.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,410.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,411.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,412.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,413.0,,299.0,,
StationTank,fuel_level_change,fuel_level_change,414.0,,299.0,,
Car 7,resource_use_end,pumping_ends,415.0,2.0,,25.0,50.0
Car 7,arrival_departure,depart,415.0,,,,
StationTank,fuel_level_change,fuel_level_change,415.0,,299.0,,
Car 9,resource_use,payment_begins,415.0,2.0,,23.0,50.0
StationTank,fuel_level_change,fuel_level_change,416.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,417.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,418.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,419.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,420.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,421.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,422.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,423.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,424.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,425.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,426.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,427.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,428.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,429.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,430.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,431.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,432.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,433.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,434.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,435.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,436.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,437.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,438.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,439.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,440.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,441.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,442.0,,272.0,,
Car 8,resource_use_end,payment_ends,443.0,1.0,,12.0,50.0
Car 8,resource_use,pumping_begins,443.0,1.0,,12.0,50.0
StationTank,fuel_level_change,fuel_level_change,443.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,444.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,445.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,446.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,447.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,448.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,449.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,450.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,451.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,452.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,453.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,454.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,455.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,456.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,457.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,458.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,459.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,460.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,461.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,462.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,463.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,464.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,465.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,466.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,467.0,,272.0,,
Car 10,arrival_departure,arrival,468.0,,,,
Car 10,queue,pump_queue_wait_begins,468.0,,,10.0,50.0
StationTank,fuel_level_change,fuel_level_change,468.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,469.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,470.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,471.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,472.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,473.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,474.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,475.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,476.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,477.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,478.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,479.0,,272.0,,
StationTank,fuel_level_change,fuel_level_change,480.0,,272.0,,
Car 8,resource_use_end,pumping_ends,481.0,1.0,,12.0,50.0
Car 8,arrival_departure,depart,481.0,,,,
StationTank,fuel_level_change,fuel_level_change,481.0,,272.0,,
Car 10,resource_use,payment_begins,481.0,1.0,,10.0,50.0
StationTank,fuel_level_change,fuel_level_change,482.0,,232.0,,
Car 11,arrival_departure,arrival,483.0,,,,
Car 11,queue,pump_queue_wait_begins,483.0,,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,483.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,484.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,485.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,486.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,487.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,488.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,489.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,490.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,491.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,492.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,493.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,494.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,495.0,,232.0,,
Car 9,resource_use_end,payment_ends,496.0,2.0,,23.0,50.0
Car 9,resource_use,pumping_begins,496.0,2.0,,23.0,50.0
StationTank,fuel_level_change,fuel_level_change,496.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,497.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,498.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,499.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,500.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,501.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,502.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,503.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,504.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,505.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,506.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,507.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,508.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,509.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,510.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,511.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,512.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,513.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,514.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,515.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,516.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,517.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,518.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,519.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,520.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,521.0,,232.0,,
StationTank,fuel_level_change,fuel_level_change,522.0,,232.0,,
Car 9,resource_use_end,pumping_ends,523.0,2.0,,23.0,50.0
Car 9,arrival_departure,depart,523.0,,,,
StationTank,fuel_level_change,fuel_level_change,523.0,,232.0,,
Car 11,resource_use,payment_begins,523.0,2.0,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,524.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,525.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,526.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,527.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,528.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,529.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,530.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,531.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,532.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,533.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,534.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,535.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,536.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,537.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,538.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,539.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,540.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,541.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,542.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,543.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,544.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,545.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,546.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,547.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,548.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,549.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,550.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,551.0,,197.0,,
Car 12,arrival_departure,arrival,552.0,,,,
Car 12,queue,pump_queue_wait_begins,552.0,,,11.0,50.0
StationTank,fuel_level_change,fuel_level_change,552.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,553.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,554.0,,197.0,,
Car 10,resource_use_end,payment_ends,555.0,1.0,,10.0,50.0
Car 10,resource_use,pumping_begins,555.0,1.0,,10.0,50.0
StationTank,fuel_level_change,fuel_level_change,555.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,556.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,557.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,558.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,559.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,560.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,561.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,562.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,563.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,564.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,565.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,566.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,567.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,568.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,569.0,,197.0,,
Car 11,resource_use_end,payment_ends,570.0,2.0,,15.0,50.0
Car 11,resource_use,pumping_begins,570.0,2.0,,15.0,50.0
StationTank,fuel_level_change,fuel_level_change,570.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,571.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,572.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,573.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,574.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,575.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,576.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,577.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,578.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,579.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,580.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,581.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,582.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,583.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,584.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,585.0,,197.0,,
Car 13,arrival_departure,arrival,586.0,,,,
Car 13,queue,pump_queue_wait_begins,586.0,,,8.0,50.0
StationTank,fuel_level_change,fuel_level_change,586.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,587.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,588.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,589.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,590.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,591.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,592.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,593.0,,197.0,,
StationTank,fuel_level_change,fuel_level_change,594.0,,197.0,,
Car 10,resource_use_end,pumping_ends,595.0,1.0,,10.0,50.0
Car 10,arrival_departure,depart,595.0,,,,
StationTank,fuel_level_change,fuel_level_change,595.0,,197.0,,
Car 12,resource_use,payment_begins,595.0,1.0,,11.0,50.0
StationTank,fuel_level_change,fuel_level_change,596.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,597.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,598.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,599.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,600.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,601.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,602.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,603.0,,158.0,,
StationTank,fuel_level_change,fuel_level_change,604.0,,158.0,,
Car 11,resource_use_end,pumping_ends,605.0,2.0,,15.0,50.0
Car 11,arrival_departure,depart,605.0,,,,
StationTank,fuel_level_change,fuel_level_change,605.0,,158.0,,
Car 13,resource_use,payment_begins,605.0,2.0,,8.0,50.0
StationTank,fuel_level_change,fuel_level_change,606.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,607.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,608.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,609.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,610.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,611.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,612.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,613.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,614.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,615.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,616.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,617.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,618.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,619.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,620.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,621.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,622.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,623.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,624.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,625.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,626.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,627.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,628.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,629.0,,116.0,,
Car 12,resource_use_end,payment_ends,630.0,1.0,,11.0,50.0
Car 12,resource_use,pumping_begins,630.0,1.0,,11.0,50.0
StationTank,fuel_level_change,fuel_level_change,630.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,631.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,632.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,633.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,634.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,635.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,636.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,637.0,,116.0,,
StationTank,fuel_level_change,fuel_level_change,638.0,,116.0,,
